dataset	regnet	knownmodules	F1rp	F1rprr	F1rr	F1ss	consensus	fmeasure_flowcap	fmeasure_wiwie	precision	recall	recovery	relevance	sensitivity	specificity	vmeasure_wiwie	F1rp_std	F1rprr_std	F1rr_std	F1ss_std	consensus_std	fmeasure_flowcap_std	fmeasure_wiwie_std	precision_std	recall_std	recovery_std	relevance_std	sensitivity_std	specificity_std	vmeasure_wiwie_std
synth_ecoli_regulondb	ecoli_regulondb	tc1	0.0047627658	0.0963724546	0.06491407019999999	0.1871433213	0.0399898177	0.10736098039999999	0.0663863324	0.0045857894	0.0049544521	0.0719615505	0.0591793293	0.1802387142	0.19465931809999998	0.22587829920000002	0.0003398861	0.0039043708	0.0029890727	0.0062055125	0.0009221921000000001	0.0018036481	0.0033563477	0.0003508418	0.0003279235	0.0048266937	0.0020183033	0.0052011361	0.008033164	0.0034596484
synth_ecoli_regulondb	ecoli_regulondb	tc2	0.0089978352	0.1055992382	0.06586321349999999	0.2662752804	0.0576976674	0.2321739047	0.0799118564	0.0084042263	0.0096828699	0.066062871	0.0656979974	0.2366509112	0.3044678746	0.1191451206	0.0001308093	0.0014576361999999999	0.0010460289	0.004080284799999999	0.0015249734	0.0063920072999999996	0.0006705311	0.0001117461	0.000189032	0.0009688081	0.0018624019	0.0047599745	0.0054570471	0.0031771905
synth_ecoli_regulondb	ecoli_regulondb	tc3	0.004492077	0.0938658546	0.0632456178	0.18220216109999998	0.0392553425	0.1061125851	0.0682041007	0.0043064907	0.0046946557	0.06861956450000001	0.0586556808	0.1764285956	0.18844847309999999	0.22416352809999998	7.12751155324e-05	0.0034742037	0.0030610046	0.0008556782000000001	0.00019129770000000002	0.0014047579999999999	0.0026953833	4.5643228770000004e-05	0.00010155870000000001	0.0037561968	0.0025220518	0.0017237047	0.0038307298	0.0030298033000000003
synth_yeast_macisaac	yeast_macisaac	ap1	0.00247774	0.0736128727	0.051637763600000004	0.1282690327	0.025215044500000002	0.086254211	0.0534006624	0.0030222056	0.0021078316	0.0565314604	0.0475351841	0.1526037585	0.1111867219	0.281632069	0.0001643598	0.0025465793	0.0018837543	0.005637505699999999	0.0033641236	0.0028489141999999998	0.0063986571999999995	6.79961053594e-05	0.0002162765	0.0014654447	0.0021841919	0.0075478403000000015	0.0091006901	0.0149626794
synth_yeast_macisaac	yeast_macisaac	ap2	0.0114767253	0.1251128763	0.1080595241	0.1486340931	0.07650191519999999	0.0642310981	0.0663497822	0.010802647700000001	0.012417585600000001	0.11255143050000001	0.1041860755	0.20576929089999998	0.11686335460000001	0.42194428799999995	0.0015868177	0.0081267812	0.0083815421	0.0072798693	0.016265751999999998	0.0069522412	0.0107505303	0.0007600688000000001	0.0028777321999999997	0.0082911018	0.009962147	0.0073865626	0.010727345400000001	0.0373638148
synth_yeast_macisaac	yeast_macisaac	ap3	0.0023497870000000003	0.07163764	0.050199342800000005	0.1250430369	0.0250095007	0.08729999570000001	0.048891277999999996	0.0028683704	0.0019919376000000003	0.054287192000000005	0.0466970141	0.1471097849	0.1088220275	0.2597136567	0.0001263112	0.0014541326000000001	0.0010973494	0.0022055104	0.001863112	0.0027414301	0.0031249227000000003	0.0001031038	0.0001401789	0.0007149939	0.0015132589999999999	0.0027572288	0.0036776082000000002	0.0078226338
synth_yeast_macisaac	yeast_macisaac	mcl1	0.0025589404	0.07726378639999999	0.0547212757	0.1314326615	0.0417471935	0.08642017769999999	0.0630468963	0.0019827017	0.0036140593	0.0533885672	0.0561322574	0.1103492341	0.1625678132	0.2954007896	8.6478e-05	0.0013162651	0.0009526225	0.0032194077000000003	0.0012662744	0.0024749907999999997	0.0058023360999999996	9.54238694879e-05	0.0001183875	0.0007071661999999999	0.001402939	0.0037893761999999998	0.0028629091	0.0060786653
synth_yeast_macisaac	yeast_macisaac	mcl2	0.0026871062	0.08456751960000003	0.0626930604	0.1299500674	0.0556032254	0.0843115715	0.0732087223	0.0020600469	0.0038697121999999996	0.063757274	0.061685456799999996	0.11204054810000001	0.1551649098	0.3605598742	0.0001834409	0.0024676307	0.0023179052	0.0022892099	0.0022941007999999997	0.0028466211999999998	0.004316648	0.00016969459999999998	0.0001942698	0.0022365715	0.0026659916999999997	0.0053059996	0.0052663129	0.0090679928
synth_yeast_macisaac	yeast_macisaac	mcl3	0.0025446353	0.0771395321	0.054663431799999995	0.1310506922	0.0411684723	0.085600787	0.0630721685	0.0019540473999999997	0.003653487	0.053758495700000006	0.05560854230000002	0.10979580679999999	0.16264776849999998	0.2974096526	8.82396806389e-05	0.0016226794	0.0010867242	0.0040033513	0.0012630584	0.0027745678	0.0058341489	9.24106625029e-05	0.00012909559999999998	0.0008619506	0.0014898720000000002	0.0045750025	0.0039660364	0.0066907366
synth_yeast_macisaac	yeast_macisaac	minimal	0.00867146642264442	0.11249407423906249	0.07230461849458908	0.25343174399981055	0.06307901806804964	0.27854271615376947	0.08919859127255442	0.009178717867677278	0.008222102586360344	0.07430531599818208	0.07042269830715815	0.2778047773216558	0.23325264615140978	0.06444165408822806	0.00033916633675232845	0.0020195551272555643	0.00150507305257831	0.0060574599423479855	0.0014042554501074902	0.0058446137310588795	0.003515018937241055	0.00043315258125512467	0.0003159619434902134	0.0017671152365528974	0.0015827357195771672	0.010084104277609644	0.007634482887518065	0.0016093221456797155
synth_yeast_macisaac	yeast_macisaac	strict	0.0020482856	0.0918127655	0.070476254	0.1318025094	0.046421339699999994	0.0766914966	0.074458605	0.0013921385999999998	0.0039020853999999997	0.0805932675	0.0627081779	0.1041241793	0.1801696966	0.4656386852	0.0002393905	0.0046160584	0.0040904747	0.0059006728	0.0045448446	0.0042643557	0.006262053199999999	0.0001876391	0.0003509901	0.0039490908	0.0047182286	0.0058242351	0.0108668961	0.0217000025
synth_yeast_macisaac	yeast_macisaac	tc1	0.0038101416999999998	0.0850544298	0.055836418	0.1785357337	0.0453983775	0.1035141675	0.0773543349	0.0035079505	0.004172380900000001	0.0566619871	0.0550604224	0.16277631050000002	0.19809710170000008	0.181402306	0.0002337614	0.0023073562	0.0016544668	0.005739663000000001	0.0020763821	0.0026888205	0.0050394521	0.0002194264	0.0002721407	0.0013797188	0.0022312665	0.0038164975	0.012801179099999999	0.0045246145
synth_yeast_macisaac	yeast_macisaac	tc2	0.0069617602	0.0896760182	0.055843558200000004	0.2276767868	0.0490603725	0.2300559804	0.0791876517	0.0071189613	0.0068215306	0.05558361269999999	0.0561191528	0.2477301577	0.2123034543	0.0754280954	0.0006432892	0.0028619019	0.0017766365	0.0096828244	0.0009454613000000001	0.0077938101000000004	0.0029974297999999996	0.0008455222	0.0005070092	0.0013788825	0.0022981298999999998	0.0294353088	0.0090659947	0.0022511452
synth_yeast_macisaac	yeast_macisaac	tc3	0.0038611437	0.085463359	0.056117680999999996	0.17951344940000002	0.045430943	0.1033540475	0.0758352768	0.0035949605	0.0041744981	0.0565661083	0.0557022384	0.1633110873	0.199728193	0.1821871084	0.0002408338	0.002219652	0.0019172886999999999	0.0065047129	0.0023265978	0.0022142471	0.004931680999999999	0.0001931811	0.00032394090000000003	0.0023049239000000003	0.0019099531	0.0033551031	0.0140470614	0.0037339657
synth_yeast_sisima	yeast_sisima	ap1	0.005150982100000001	0.1008993312	0.07314567870000001	0.1628105802	0.0542611004	0.1192198184	0.0965907436	0.004904812299999999	0.005446095400000001	0.0760979316	0.0704385198	0.15512764	0.17186793579999998	0.280198627	0.0004412735	0.0036959093	0.0031558721999999997	0.006800311	0.0046701091	0.0049416026	0.0155050578	0.0004789226	0.000536969	0.0038641774	0.0028185368	0.0089086329	0.0104748074	0.0133146993
synth_yeast_sisima	yeast_sisima	ap2	0.0111801752	0.1134978148	0.1060704792	0.1224967444	0.0616348736	0.0561996671	0.1238607554	0.0071822005	0.026530952400000002	0.0937128557	0.12488062859999999	0.1443915344	0.11055242259999999	0.5541708895	0.0046490408	0.0198007276	0.0205830221	0.0195808898	0.0114887136	0.0061570509	0.0276910561	0.0030958561999999998	0.0102399317	0.0194101439	0.028526091200000006	0.0361513838	0.0204180683	0.0876726434
synth_yeast_sisima	yeast_sisima	ap3	0.0052588914	0.0999235127	0.0727007771	0.1600778492	0.0549549454	0.1158042604	0.0972224154	0.0049419283000000005	0.0056632047	0.0753703937	0.0702405021	0.1553216186	0.16682375730000001	0.2889456159	0.0003053791	0.0035561758000000002	0.0030791542	0.0077833413	0.0049204242	0.0052528976000000005	0.0082638273	0.0004539474	0.00042178089999999994	0.0032085783000000002	0.0032791141999999997	0.014076809099999999	0.0137389666	0.015437987299999999
synth_yeast_sisima	yeast_sisima	mcl1	0.004838723499999999	0.1028170568	0.0757405938	0.16009370380000001	0.0670660998	0.1141859193	0.09363352890000001	0.0038523115000000004	0.006514509599999999	0.0760908861	0.0754301119	0.13743831369999998	0.19232115	0.3288091362	0.00042816910000000003	0.0037109698	0.0030078373	0.005566527	0.0028940413	0.0061499708	0.010115465799999999	0.00037187419999999997	0.000536483	0.0024265611	0.003902016	0.0042443622999999995	0.0136445412	0.009566805
synth_yeast_sisima	yeast_sisima	mcl2	0.0038788368	0.10229438869999999	0.0772956554	0.1512991833	0.0591521035	0.1102856508	0.097326513	0.0029921946000000003	0.005541594	0.08073033889999999	0.0741694371	0.126730738	0.1888830089	0.3668981325	0.0004474949	0.0052986142	0.0043653303	0.0074748612	0.0044883063	0.005737925	0.0076515436	0.0004139305	0.0004965165	0.0050332271999999996	0.0040373454	0.008584585300000001	0.014511061899999999	0.015108019399999999
synth_yeast_sisima	yeast_sisima	mcl3	0.0050544744	0.10359306539999999	0.0766432128	0.1598705207	0.0662627388	0.11507764039999999	0.0921677402	0.004007563	0.0068468827	0.0769626806	0.07635272	0.1363047962	0.1936427161	0.3338333363	0.00037272559999999995	0.0039488271999999994	0.0032979484000000003	0.0057076275	0.0041908069	0.0052600678000000005	0.0083307996	0.0003266637	0.00044013040000000003	0.0029387207	0.0039164344	0.0071214803	0.0068056248	0.013259506200000002
synth_yeast_sisima	yeast_sisima	minimal	0.0103054501	0.1314576032	0.08675647310000001	0.2716190832	0.07471355019999999	0.233130687	0.10323556910000001	0.0113113723	0.0094767914	0.0876615403	0.0858995115	0.2725053647	0.2712619187	0.1209587906	0.0005598261	0.0033611365000000004	0.0028751744	0.0083058278	0.0035323341	0.0071811256	0.0053866253000000005	0.0007854583	0.0005092562	0.0030081228999999997	0.0032213881	0.014259071699999999	0.009484771	0.0066548145
synth_yeast_sisima	yeast_sisima	strict	0.0028875515999999997	0.1031185525	0.07818775019999999	0.15174598539999998	0.0415931632	0.0961856276	0.09389629529999999	0.0021119165	0.004611683	0.0913703324	0.0684237871	0.1190342834	0.2117449767000001	0.43343597079999996	0.000486308	0.006852407099999999	0.005064499	0.0129737017	0.0049599355	0.0066676719999999995	0.007863111899999999	0.0004148383	0.0006095894	0.0048824116	0.005652593399999999	0.0132257748	0.0202449719	0.022233511
synth_yeast_sisima	yeast_sisima	tc1	0.0067070602	0.1062432867	0.0710777778	0.2107781589	0.0510914075	0.13274187869999998	0.1013861193	0.006246378299999999	0.007260325600000002	0.0754106096	0.0672616736	0.191361051	0.2359775314	0.2084578427	0.0004668448	0.0036125649	0.0030516211	0.0080001282	0.0043754328000000006	0.0042694885	0.0079650999	0.00048544660000000004	0.0005685556	0.003531020900000001	0.0031691704	0.010825279699999999	0.0176909934	0.010440003199999999
synth_yeast_sisima	yeast_sisima	tc2	0.010867338300000001	0.1231135951	0.0796558839	0.27110491989999996	0.0661736268	0.2549643782	0.11621027689999999	0.0118364585	0.0100861623	0.0822661133	0.0772358777	0.267088726	0.2768402088	0.0872364068	0.0009636808	0.0038572533000000003	0.0024540731	0.0115587846	0.0035309028	0.007214260500000002	0.0081974441	0.0014334998	0.0007891307000000001	0.0031946128	0.0022388910000000002	0.0227475534	0.0132847981	0.0043161525
synth_yeast_sisima	yeast_sisima	tc3	0.0065741077	0.10582400199999999	0.0703067277	0.21465851530000002	0.051151828899999995	0.13014366300000002	0.0986740877	0.0060518178	0.0072043570999999985	0.0747834998	0.06635022780000001	0.1945493782	0.2409944035	0.2097754013	0.0005097222000000001	0.0042401423	0.0038367790000000002	0.0079700198	0.0052005279	0.0028890468	0.005484482299999999	0.0004936099	0.0005907457	0.0043550812	0.0035374042999999997	0.0136461185	0.0157861156	0.0084630554
yeast_dream5	yeast_macisaac	ap1	0.003184905	0.08156344230000001	0.0574115031	0.1410138921	0.0323481734	0.09733223630000001	0.07278699059999999	0.0035682031	0.0028851939	0.0617021445	0.053698628	0.1530210266	0.1321232298	0.2772973985	0.0002744038	0.0034721781	0.0022052469	0.0092586538	0.0043018937	0.0043801989	0.0047937507	0.0001901118	0.00034847059999999996	0.0023097866	0.0023657089	0.006460429	0.0171723899	0.0176029848
yeast_dream5	yeast_macisaac	ap2	0.0102030053	0.1286298004	0.1084632012	0.15837793460000002	0.08302305230000001	0.07762742759999999	0.10138542539999999	0.0087548035	0.012363483799999998	0.1120390898	0.1051278142	0.1923353043	0.1355867188	0.4122763301	0.0009189500999999999	0.0102345548	0.0086845202	0.014532746599999999	0.0107317444	0.011239686	0.010685170800000001	0.0007099989999999999	0.0019090848000000002	0.009077101	0.0084410674	0.010377253199999999	0.0199111384	0.0327938327
yeast_dream5	yeast_macisaac	ap3	0.0030037646	0.078622181	0.0550875407	0.13755502890000001	0.0326183658	0.09638815560000001	0.0715770795	0.0033519145000000003	0.0027291881	0.0586899089	0.05191337	0.14866930039999998	0.1285358803	0.2440248525	0.0002766483	0.0036902382000000003	0.0029663141	0.0073565989000000005	0.0037245736	0.0057027392	0.0065710132	0.00026793060000000003	0.00032042130000000004	0.0031718907	0.0029043487	0.0093025682	0.009966823	0.0170097547
yeast_dream5	yeast_macisaac	mcl1	0.0034901569	0.08697921230000001	0.0639263582	0.1360821662	0.0483757543	0.09744142039999999	0.0781093436	0.0027035831	0.0049257573	0.0632106726	0.0646688328	0.1131333001	0.1709993498	0.3413095565	0.0001958675	0.0026914568	0.0022394882	0.0036982634000000004	0.0019054332	0.0027262008	0.0041316891	0.0001638313	0.0002698833	0.0017777679999999999	0.0027759720000000002	0.0042148038	0.00690118	0.0062520046
yeast_dream5	yeast_macisaac	mcl2	0.0033165615999999998	0.09261043599999999	0.0712353783	0.13233612390000002	0.0631567368	0.0922651158	0.0876921535	0.0024395359	0.0051839732	0.0725862196	0.0699553898	0.1122395859	0.1615328781	0.410790955	0.0002737148	0.0031912645000000003	0.0023151088	0.005316328299999999	0.0025202854000000003	0.0039862282	0.0054583012	0.00021154180000000001	0.00041737459999999997	0.0017566725	0.0029976194	0.0056381724	0.0079256989	0.010589291
yeast_dream5	yeast_macisaac	mcl3	0.0034710902	0.0865763882	0.0633142652	0.1370514642	0.0473459989	0.09683038390000001	0.07962168530000001	0.0026672905	0.0049741009	0.0627019005	0.0639452357	0.1145417337	0.1710023712	0.3434376571	0.00017161799999999998	0.0024045732	0.0015889939000000002	0.0070424252	0.0019119364999999999	0.0026344346000000004	0.0045923398	0.0001402712	0.0002803366	0.0016176353	0.0016922064999999999	0.0073873265	0.0099875378	0.005288322099999999
yeast_dream5	yeast_macisaac	minimal	0.009978526956857322	0.12451563367039103	0.08248499513127638	0.2540448039610986	0.07205898904381411	0.3176215147869602	0.1109391544975704	0.010358370110023782	0.009630794416243295	0.08417951485144748	0.08087291556324076	0.2582087266894253	0.25022016764877475	0.07526414276762845	0.000366172880853253	0.001929718466217121	0.0014877398053664162	0.006317822603675115	0.0016810649034781147	0.004687517996893898	0.0043483240568074405	0.00047355908715220453	0.00033347782135997547	0.0016467022748365022	0.0017510249235093381	0.007066446793869272	0.009161882430702026	0.002384098476681741
yeast_dream5	yeast_macisaac	strict	0.00264041	0.0984799021	0.0785273381	0.1321083892	0.053377968	0.083441946	0.09009063560000001	0.0017878039000000004	0.0050769811	0.090477414	0.0695531646	0.1048631632	0.1814313925	0.5113473848	0.0002555267	0.0054748065	0.0038740855	0.0091800615	0.0029743674	0.0048605658	0.0069329948	0.00020482919999999997	0.00034478510000000005	0.0039889155	0.0051768583	0.0124427975	0.0151530313	0.020364803100000002
yeast_dream5	yeast_macisaac	tc1	0.0043992219	0.0912422076	0.062284668200000004	0.1708003206	0.052021470300000004	0.1084541531	0.0903666274	0.0039313594	0.0049986221999999995	0.063667628	0.0610046604	0.1556398123	0.1898483707	0.2033180759	0.0002788483	0.0037121425	0.0029872146999999996	0.006837949300000001	0.0040738735	0.003957791	0.0071267922	0.0002967833	0.0002742951	0.0027488740999999997	0.0036145656	0.0063011796999999994	0.0133151504	0.0091614776
yeast_dream5	yeast_macisaac	tc2	0.007562929699999998	0.1002974866	0.0649506608	0.22021091399999998	0.05461204099999999	0.2646511645	0.0981370121	0.0071515909	0.0080375374	0.065377176	0.0645461275	0.2172774588	0.22382186	0.0867735506	0.0003092268	0.0020333707	0.0014328435	0.0068048539	0.0026056288	0.0048202945	0.0042911988	0.0004233579	0.0003026343	0.0017751173000000004	0.0014530056	0.0136940707	0.006291274300000001	0.0034585481
yeast_dream5	yeast_macisaac	tc3	0.004424337899999999	0.0911390108	0.0622188107	0.1705512639	0.0522715949	0.1088777452	0.09152330630000001	0.0039322335	0.0050629907	0.0637467652	0.06079019820000001	0.1536463443	0.1923441064	0.2048749552	0.0004250363	0.0032072276	0.0026816373	0.0056993362	0.003132648	0.004326533400000001	0.0067344831999999995	0.00044693870000000004	0.0003814744	0.0025010008	0.0031443366	0.0078029165000000015	0.011008298400000002	0.0084212664
yeast_dream5	yeast_sisima	ap1	0.0064942685	0.11124967710000001	0.0816346075	0.1751140245	0.0669181562	0.12684520970000002	0.1060307326	0.0060745385	0.0070239636	0.0835763855	0.0798357163	0.1676264657	0.1846692984	0.2732193042	0.0006335303	0.0059011971	0.0050802955	0.0107441416	0.00572675	0.0082197701	0.014319383	0.0007064225	0.0007978172	0.0061875412	0.0044855313	0.0166988973	0.0132838317	0.021461326
yeast_dream5	yeast_sisima	ap2	0.015056276499999997	0.14437068109999998	0.1381928944	0.1518012748	0.1131195904	0.07851130070000001	0.130287193	0.010678618	0.026310055899999997	0.144931153	0.13289466279999998	0.16395061730000002	0.144611477	0.5465532565	0.0051134652	0.0126742003	0.0135815752	0.0149575312	0.014639203	0.0097917579	0.0185796324	0.0040080012	0.0076409519	0.017913434	0.013801508999999998	0.0190729491	0.0240670277	0.0519737713
yeast_dream5	yeast_sisima	ap3	0.0063151616	0.1092264392	0.0794410321	0.17512847260000006	0.0568068642	0.1279934056	0.10548754710000001	0.0063213837	0.006368144	0.08359971299999999	0.0757576713	0.17757459120000002	0.1741219908	0.2540338469	0.0006016735	0.0051740619	0.0042246555	0.010217013399999999	0.0065062652	0.0056530487	0.0174553948	0.000929605	0.000592973	0.0049583866	0.0043620049	0.0195726233	0.010991403799999999	0.0233214733
yeast_dream5	yeast_sisima	mcl1	0.0056273911	0.10787300400000001	0.0813661117	0.1601139416	0.0679061729	0.1171755322	0.10720768609999999	0.0043759012	0.0078989077	0.0810259336	0.0817316907	0.1364142745	0.194075971	0.34804265689999997	0.0005398095	0.0051151501	0.0045757817	0.0054695254	0.004306095	0.0049267205	0.0069364443000000005	0.000466391	0.0006923605	0.0048654342	0.0044828648	0.006191546	0.0077152777	0.0145701526
yeast_dream5	yeast_sisima	mcl2	0.0040461342	0.1043442998	0.0813067912	0.1458282746	0.0658555086	0.1107073574	0.1059740511	0.0029852879	0.006305224200000001	0.08491791259999999	0.078045668	0.11976418300000001	0.18726261	0.3861348331	0.0005829196	0.0069791638	0.0055065111	0.011389910100000001	0.006835619100000001	0.0083995773	0.011090760500000001	0.00047172480000000003	0.0008258876	0.0053748924	0.005950055	0.0103583204	0.0171449459	0.0146954009
yeast_dream5	yeast_sisima	mcl3	0.0052553980000000005	0.10525058970000001	0.0799757766	0.15396450820000002	0.0693668919	0.11536266839999999	0.1022016798	0.0040766941	0.0074130171	0.0802994358	0.0796751009	0.1301459223	0.1887615325	0.344043149	0.0006966194	0.0052435148	0.0042384748	0.0076380486	0.0045395015	0.0056982963	0.008183265799999999	0.0005694681	0.0009601664	0.0040980196	0.0045778333000000004	0.0083658639	0.0079640339	0.012466058200000001
yeast_dream5	yeast_sisima	minimal	0.011571610543702465	0.14114608279699692	0.09559238543163809	0.2701931432679323	0.0825136679438121	0.25215439815144386	0.12527730831745315	0.01229865382027893	0.010959463254352727	0.09657466424875938	0.09468483566486066	0.26652312060312633	0.2752399913167927	0.12185321463066356	0.0006652987810162197	0.004451484775734411	0.003673316428571822	0.010873401948274514	0.0037161252489936254	0.010218623284855965	0.00848587489898458	0.001055781628838903	0.000603599919747319	0.0037379680825527384	0.004299200742533843	0.017251165213002764	0.016675153218356182	0.006105451000440053
yeast_dream5	yeast_sisima	strict	0.0032101599	0.1036180119	0.0818722999	0.1412560194	0.045528397199999994	0.10149577580000001	0.1040530416	0.0023006408	0.0053412174	0.09741866939999999	0.0707681821	0.1083725113	0.2045686119	0.4669437629	0.000830818	0.010848083500000001	0.0092654298	0.013346618700000002	0.0087390102	0.009485940699999999	0.0121299116	0.0006337989	0.0012433523	0.0097312685	0.0091928206	0.0130418782	0.0176191928	0.0284039507
yeast_dream5	yeast_sisima	tc1	0.0071204898	0.1125488008	0.0775501712	0.2056849503	0.055045083700000004	0.13330142650000001	0.11478662710000001	0.0064555082	0.0079660179	0.0818140668	0.0737806309	0.1892510637	0.2275265409	0.21487851239999997	0.0009341197	0.0063141518999999995	0.0052928644	0.0095265387	0.0062090882	0.0063519653	0.0093881044	0.000989125	0.0009001554	0.0057081782	0.0055010959	0.0181540031	0.0164938546	0.013171676499999998
yeast_dream5	yeast_sisima	tc2	0.0124196091	0.1351338628	0.0896614785	0.2745052454	0.07464727360000001	0.2904797734	0.1341746667	0.012552143600000001	0.012361751399999999	0.0920236968	0.0874624667	0.2654460724	0.2855546732	0.0866951819	0.0011575655000000001	0.004776507199999999	0.0032426661	0.0130731852	0.0053500074	0.0148700699	0.0071276374	0.0016027251999999998	0.0009263041	0.0031990770000000003	0.0038631758	0.0240452958	0.0095964826	0.006799146999999999
yeast_dream5	yeast_sisima	tc3	0.0075116115	0.1153852476	0.0794926901	0.2112948543	0.05749882150000001	0.1356758168	0.11781861310000001	0.0068587788	0.0083170225	0.08428150539999997	0.0753023594	0.1905798555	0.2378306686	0.2122889266	0.0013616871	0.0078305159	0.0068403751	0.0086600971	0.008711755699999999	0.010407232800000001	0.0152667097	0.0013319426	0.0014090415	0.0069295389	0.0072184278000000015	0.0100835159	0.014946181499999999	0.0197174173
yeast_gpl2529	yeast_macisaac	ap1	0.0032192447	0.0815759028	0.057653644500000004	0.1396462403	0.0340335996	0.0983916683	0.0733134268	0.0036046474	0.0029222954	0.06120348110000001	0.054511534199999996	0.1511246695	0.1303519977	0.2694481046	0.0002617878	0.0037040851000000002	0.0026675634999999997	0.0083043801	0.0040299938	0.0043438157	0.0049563114	0.0003102817	0.0003010109	0.0028449484	0.0027189838	0.0098341523	0.011220420200000001	0.017129655
yeast_gpl2529	yeast_macisaac	ap2	0.0104108951	0.12545676460000002	0.1059434391	0.15422241960000002	0.0864861158	0.0717615041	0.09650985449999999	0.0087754133	0.0129475608	0.1084132511	0.10386623699999999	0.18026110899999997	0.1359010887	0.3874198846	0.0012293156	0.0068206976	0.006953684	0.009820690600000001	0.0110000209	0.0048752496	0.0120500594	0.0012903322	0.0014859464	0.008774262	0.0074546104000000005	0.0180071844	0.0117444848	0.0371023185
yeast_gpl2529	yeast_macisaac	ap3	0.0030925673999999998	0.07959933400000001	0.0567628595	0.1333140213	0.0333691112	0.09828510539999999	0.0757075749	0.0034219671	0.0028284039	0.06069423440000001	0.0533358899	0.1424287707	0.1256535909	0.2562309859	0.00016823830000000002	0.0031636003999999996	0.0023660005	0.006413280699999999	0.0033380308000000003	0.0029665279	0.0049407668	0.0001385889	0.0002353009	0.0025400994000000002	0.0025232209	0.0053715252	0.0099557268	0.013976020300000001
yeast_gpl2529	yeast_macisaac	mcl1	0.0035108635999999997	0.0868766489	0.06366946	0.13673783720000002	0.0441589476	0.0969879121	0.0835766911	0.0026403323999999997	0.0052409179	0.0624632718	0.0649388342	0.1130165098	0.1735027508	0.3388304077000001	0.00021365099999999998	0.0022779532	0.0015702017	0.0045625507	0.0018341305	0.0031808664	0.0038174418	0.0001775475	0.0002748144	0.0013399717000000002	0.0020838060999999997	0.0051756427	0.0083393592	0.0042017323
yeast_gpl2529	yeast_macisaac	mcl2	0.0034371371000000003	0.09329436140000001	0.0718175699	0.1331379576	0.0621542363	0.09160509730000001	0.0894742226	0.0024922111	0.0055442718	0.0732622961	0.0704473933	0.1110213364	0.166646892	0.41566033880000003	0.0002322339	0.0031240321999999997	0.0025638984	0.0045680299	0.0030397349	0.0023375313	0.0051783016	0.0001697097	0.00041753989999999996	0.0027387656	0.0026761457000000002	0.0040508991	0.0100110912	0.012066628700000002
yeast_gpl2529	yeast_macisaac	mcl3	0.0036238838	0.0880704189	0.0648761961	0.1371467058	0.044951115800000004	0.0981723438	0.0845925241	0.0027371427000000004	0.0053674946	0.0635732407	0.06624187620000001	0.11392031359999999	0.17242407420000005	0.3374562765	0.0001129392	0.0020444082000000002	0.0017184738000000001	0.0037268359000000003	0.0021297155	0.0033401419	0.0049080256	0.0001097194	0.0001789854	0.0017229445	0.0018710401	0.0038814019	0.005621424	0.0053919502000000005
yeast_gpl2529	yeast_macisaac	minimal	0.010408579141261679	0.12590213189534766	0.08333475440839759	0.2575102244600311	0.07330348801611457	0.3274621541002759	0.11258675557443937	0.010817952139889224	0.010036319352221207	0.08514151190335124	0.08162779655129736	0.26501769713696205	0.2506533496958862	0.0746133556212078	0.00038405649916376026	0.00293060942018447	0.0022236586047522534	0.006207492630846222	0.0019208396511640623	0.006780248471090644	0.0033638921561856307	0.0004933028826080284	0.00037920739998809544	0.0026368447311667085	0.0022832569165571327	0.010490700498175866	0.006218877036314861	0.0024233873840075197
yeast_gpl2529	yeast_macisaac	strict	0.00285124	0.1009053918	0.0802645818	0.1359781309	0.0524877294	0.0840475197	0.0917911773	0.0019711518	0.0052378417	0.0929454979	0.07077804780000001	0.1098323153	0.1801749777	0.5094379828	0.000621192	0.0089679954	0.006996300699999999	0.013239033	0.0066145757999999995	0.0064535601	0.008595625	0.0004955543	0.0008406214999999999	0.0059836854	0.0078106077000000005	0.015087888	0.011509366299999999	0.021354763500000002
yeast_gpl2529	yeast_macisaac	tc1	0.004508099000000001	0.0918098644	0.0624853164	0.1734003164	0.052894137800000005	0.1078962321	0.0918463235	0.0039835414	0.0052031539	0.06376494490000001	0.0612951556	0.15804531859999998	0.1927568309	0.2021253313	0.0002644015	0.0046221926	0.0038471359999999997	0.0061439288	0.003819706	0.0040695856	0.0038739661	0.0002901149	0.0002950243	0.0041559975	0.0039047046999999995	0.008136947700000001	0.011364961299999999	0.008006720600000001
yeast_gpl2529	yeast_macisaac	tc2	0.0079458113	0.10229598449999999	0.0658900531	0.22888265300000002	0.057897237699999986	0.2672670445	0.10166367650000001	0.0072948029	0.0087504046	0.0661461683	0.0656502989	0.2170714817	0.24276737739999998	0.0865730317	0.0004010953	0.0019193287	0.0015254766	0.007307931899999998	0.0018247164999999998	0.0045630733000000005	0.0038540842	0.0006082263	0.0002036445	0.0017766877	0.0015853676999999999	0.0120995055	0.010148707600000001	0.0028635161
yeast_gpl2529	yeast_macisaac	tc3	0.004482693	0.0904928923	0.060545220999999996	0.1801024243	0.0509240211	0.1064918337	0.0895569919	0.003994880300000001	0.005113443400000001	0.0622859491	0.058942774800000014	0.165271616	0.198890512	0.1987742978	0.0004404859	0.0043969964	0.0041980324	0.0058787058	0.0037404475	0.004548697	0.0068030063	0.00043968589999999997	0.00046073699999999996	0.0045682538	0.0042155559	0.0100096286	0.0116981272	0.0063079574
